City,Date,High,Low,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
San Francisco,8/6/11,73,55,64,-0.1,1,0,0,0,0
,,,,,,,,,,
San Francisco,8/7/11,64,56,60,-4.2,5,0,0,0,0
,,,,,,,,,,
San Francisco,8/8/11,66,55,60.5,-3.7,4,0,0,0,0
,,,,,,,,,,
San Francisco,8/9/11,69,53,61,-3.2,4,0,0,0,0
,,,,,,,,,,
San Francisco,8/10/11,72,53,62.5,-1.8,2,0,0,0,0
,,,,,,,,,,
San Francisco,8/11/11,68,54,61,-3.3,4,0,0,0,0
,,,,,,,,,,
San Francisco,8/12/11,68,54,61,-3.4,4,0,0,0,0
,,,,,,,,,,
San Francisco,8/13/11,71,54,62.5,-1.9,2,0,0,0,0
,,,,,,,,,,
San Francisco,8/14/11,71,55,63,-1.4,2,0,0,0,0
,,,,,,,,,,
San Francisco,8/15/11,71,56,63.5,-1,1,0,0,0,0
,,,,,,,,,,
San Francisco,8/16/11,69,54,61.5,-3,3,0,0,0,M
,,,,,,,,,,
San Francisco,8/17/11,67,55,61,-3.5,4,0,0,0,0
,,,,,,,,,,
San Francisco,8/18/11,66,55,60.5,-4.1,4,0,0,0,0
,,,,,,,,,,
San Francisco,8/19/11,68,55,61.5,-3.1,3,0,0,0,0
,,,,,,,,,,
San Francisco,8/20/11,68,56,62,-2.7,3,0,0,0,0
,,,,,,,,,,
San Francisco,8/21/11,68,57,62.5,-2.2,2,0,0,0,0
,,,,,,,,,,
San Francisco,8/22/11,67,56,61.5,-3.2,3,0,0,0,0
,,,,,,,,,,
San Francisco,8/23/11,85,55,70,5.2,0,5,0,0,0
,,,,,,,,,,
San Francisco,8/24/11,71,56,63.5,-1.3,1,0,0,0,0
,,,,,,,,,,
San Francisco,8/25/11,69,57,63,-1.8,2,0,0,0,0
,,,,,,,,,,
San Francisco,8/26/11,69,56,62.5,-2.4,2,0,0,0,0
,,,,,,,,,,
San Francisco,8/27/11,69,54,61.5,-3.4,3,0,0,0,0
,,,,,,,,,,
San Francisco,8/28/11,68,53,60.5,-4.4,4,0,0,0,0
,,,,,,,,,,
San Francisco,8/29/11,68,55,61.5,-3.4,3,0,0,0,0
,,,,,,,,,,
San Francisco,8/30/11,71,56,63.5,-1.5,1,0,0,0,0
,,,,,,,,,,
San Francisco,8/31/11,70,54,62,-3,3,0,0,0,0
,,,,,,,,,,
San Francisco,9/1/11,71,54,62.5,-2.5,2,0,0,0,0
,,,,,,,,,,
San Francisco,9/2/11,74,55,64.5,-0.5,0,0,0,0,M
,,,,,,,,,,
San Francisco,9/3/11,67,54,60.5,-4.5,4,0,0,0,0
,,,,,,,,,,
San Francisco,9/4/11,66,55,60.5,-4.5,4,0,0,0,0
,,,,,,,,,,
San Francisco,9/5/11,65,53,59,-6,6,0,0,0,0
,,,,,,,,,,
San Francisco,9/6/11,73,52,62.5,-2.5,2,0,0,0,0
,,,,,,,,,,
San Francisco,9/7/11,86,52,69,4,0,4,0,0,0
,,,,,,,,,,
San Francisco,9/8/11,65,53,59,-6,6,0,0,0,0
,,,,,,,,,,
San Francisco,9/9/11,68,54,61,-4,4,0,0,0,0
,,,,,,,,,,
San Francisco,9/10/11,74,56,65,0,0,0,0,0,0
,,,,,,,,,,
San Francisco,9/11/11,73,61,67,2,0,2,0,0,0
,,,,,,,,,,
San Francisco,9/12/11,69,60,64.5,-0.4,0,0,0,0,0
,,,,,,,,,,
San Francisco,9/13/11,70,57,63.5,-1.4,1,0,0,0,0
,,,,,,,,,,
San Francisco,9/14/11,66,56,61,-3.9,4,0,0,0,0
,,,,,,,,,,
San Francisco,9/15/11,68,57,62.5,-2.4,2,0,0,0,0
,,,,,,,,,,
San Francisco,9/16/11,66,56,61,-3.8,4,0,0,0,0
,,,,,,,,,,
San Francisco,9/17/11,72,52,62,-2.8,3,0,0,0,0
,,,,,,,,,,
San Francisco,9/18/11,81,55,68,3.3,0,3,0,0,0
,,,,,,,,,,
San Francisco,9/19/11,88,57,72.5,7.8,0,8,0,0,M
,,,,,,,,,,
San Francisco,9/20/11,86,57,71.5,6.9,0,7,0,0,M
,,,,,,,,,,
San Francisco,9/21/11,78,54,66,1.4,0,1,0,0,0
,,,,,,,,,,
San Francisco,9/22/11,75,54,64.5,0,0,0,0,0,0
,,,,,,,,,,
San Francisco,9/23/11,78,55,66.5,2,0,2,0,0,M
,,,,,,,,,,
San Francisco,9/24/11,69,56,62.5,-1.9,2,0,0,0,0
,,,,,,,,,,
San Francisco,9/25/11,70,55,62.5,-1.8,2,0,0.01,0,0
,,,,,,,,,,
San Francisco,9/26/11,73,53,63,-1.2,2,0,0,0,0
,,,,,,,,,,
San Francisco,9/27/11,82,55,68.5,4.3,0,4,0,0,0
,,,,,,,,,,
San Francisco,9/28/11,90,61,75.5,11.4,0,11,0,0,0
,,,,,,,,,,
San Francisco,9/29/11,77,57,67,3,0,2,0,0,0
,,,,,,,,,,
San Francisco,9/30/11,72,61,66.5,2.6,0,2,0,0,0
,,,,,,,,,,
San Francisco,10/1/11,73,61,67,3.2,0,2,0,0,0
,,,,,,,,,,
San Francisco,10/2/11,72,57,64.5,0.8,0,0,0,0,0
,,,,,,,,,,
San Francisco,10/3/11,66,55,60.5,-3.1,4,0,0.16,0,0
,,,,,,,,,,
San Francisco,10/4/11,66,57,61.5,-2,3,0,0.26,0,0
,,,,,,,,,,
San Francisco,10/5/11,64,53,58.5,-4.9,6,0,0.68,0,0
,,,,,,,,,,
San Francisco,10/6/11,64,54,59,-4.3,6,0,0.02,0,0
,,,,,,,,,,
San Francisco,10/7/11,68,50,59,-4.2,6,0,0,0,0
,,,,,,,,,,
San Francisco,10/8/11,70,52,61,-2,4,0,0,0,0
,,,,,,,,,,
San Francisco,10/9/11,67,53,60,-2.9,5,0,0,0,0
,,,,,,,,,,
San Francisco,10/10/11,67,60,63.5,0.7,1,0,0.06,0,0
,,,,,,,,,,
San Francisco,10/11/11,73,59,66,3.3,0,1,T,0,0
,,,,,,,,,,
San Francisco,10/12/11,78,57,67.5,5,0,3,0,0,0
,,,,,,,,,,
San Francisco,10/13/11,83,59,71,8.6,0,6,0,0,0
,,,,,,,,,,
San Francisco,10/14/11,83,60,71.5,9.2,0,7,0,0,0
,,,,,,,,,,
San Francisco,10/15/11,72,60,66,3.9,0,1,0,0,0
,,,,,,,,,,
San Francisco,10/16/11,72,59,65.5,3.5,0,1,0,0,0
,,,,,,,,,,
San Francisco,10/17/11,79,56,67.5,5.7,0,3,T,0,0
,,,,,,,,,,
San Francisco,10/18/11,66,56,61,-0.6,4,0,0,0,0
,,,,,,,,,,
San Francisco,10/19/11,64,57,60.5,-1,4,0,0,0,0
,,,,,,,,,,
San Francisco,10/20/11,64,54,59,-2.3,6,0,0,0,0
,,,,,,,,,,
San Francisco,10/21/11,71,53,62,0.9,3,0,0,0,0
,,,,,,,,,,
San Francisco,10/22/11,82,54,68,7,0,3,0,0,0
,,,,,,,,,,
San Francisco,10/23/11,80,57,68.5,7.7,0,4,0,0,0
,,,,,,,,,,
San Francisco,10/24/11,70,55,62.5,1.9,2,0,0,0,0
,,,,,,,,,,
San Francisco,10/25/11,65,51,58,-2.4,7,0,0,0,0
,,,,,,,,,,
San Francisco,10/26/11,69,47,58,-2.2,7,0,0,0,0
,,,,,,,,,,
San Francisco,10/27/11,72,48,60,0,5,0,0,0,0
,,,,,,,,,,
San Francisco,10/28/11,70,50,60,0.2,5,0,0,0,0
,,,,,,,,,,
San Francisco,10/29/11,74,49,61.5,1.9,3,0,0,0,0
,,,,,,,,,,
San Francisco,10/30/11,74,52,63,3.6,2,0,0,0,0
,,,,,,,,,,
San Francisco,10/31/11,71,53,62,2.8,3,0,0,0,0
,,,,,,,,,,
San Francisco,11/1/11,71,51,61,2,4,0,0,0,0
,,,,,,,,,,
San Francisco,11/2/11,72,54,63,4.2,2,0,0,0,0
,,,,,,,,,,
San Francisco,11/3/11,60,48,54,-4.6,11,0,0.02,0,0
,,,,,,,,,,
San Francisco,11/4/11,57,46,51.5,-6.9,13,0,0.2,0,0
,,,,,,,,,,
San Francisco,11/5/11,57,48,52.5,-5.7,12,0,0.23,0,0
,,,,,,,,,,
San Francisco,11/6/11,59,48,53.5,-4.4,11,0,0.01,0,0
,,,,,,,,,,
San Francisco,11/7/11,60,46,53,-4.7,12,0,0,0,0
,,,,,,,,,,
San Francisco,11/8/11,61,43,52,-5.5,13,0,0,0,0
,,,,,,,,,,
San Francisco,11/9/11,62,43,52.5,-4.8,12,0,0,0,0
,,,,,,,,,,
San Francisco,11/10/11,63,45,54,-3,11,0,0,0,0
,,,,,,,,,,
San Francisco,11/11/11,59,48,53.5,-3.3,11,0,0.46,0,0
,,,,,,,,,,
San Francisco,11/12/11,60,50,55,-1.6,10,0,0.01,0,0
,,,,,,,,,,
San Francisco,11/13/11,63,50,56.5,0.2,8,0,0,0,0
,,,,,,,,,,
San Francisco,11/14/11,61,50,55.5,-0.6,9,0,0,0,0
,,,,,,,,,,
San Francisco,11/15/11,63,46,54.5,-1.4,10,0,0,0,0
,,,,,,,,,,
San Francisco,11/16/11,62,47,54.5,-1.2,10,0,0,0,0
,,,,,,,,,,
San Francisco,11/17/11,61,51,56,0.6,9,0,T,0,0
,,,,,,,,,,
San Francisco,11/18/11,58,48,53,-2.2,12,0,0.01,0,0
,,,,,,,,,,
San Francisco,11/19/11,55,43,49,-6,16,0,0.31,0,0
,,,,,,,,,,
San Francisco,11/20/11,55,48,51.5,-3.3,13,0,0.17,0,0
,,,,,,,,,,
San Francisco,11/21/11,57,48,52.5,-2,12,0,0,0,0
,,,,,,,,,,
San Francisco,11/22/11,60,46,53,-1.3,12,0,0,0,0
,,,,,,,,,,
San Francisco,11/23/11,60,48,54,-0.1,11,0,T,0,0
,,,,,,,,,,
San Francisco,11/24/11,56,48,52,-1.9,13,0,0.13,0,0
,,,,,,,,,,
San Francisco,11/25/11,57,48,52.5,-1.2,12,0,T,0,0
,,,,,,,,,,
San Francisco,11/26/11,59,49,54,0.5,11,0,0,0,0
,,,,,,,,,,
San Francisco,11/27/11,57,47,52,-1.3,13,0,0,0,0
,,,,,,,,,,
San Francisco,11/28/11,57,47,52,-1.1,13,0,0,M,0
,,,,,,,,,,
San Francisco,11/29/11,53,47,50,-2.9,15,0,0,M,0
,,,,,,,,,,
San Francisco,11/30/11,64,48,56,3.3,9,0,0,M,M
,,,,,,,,,,
San Francisco,12/1/11,63,56,59.5,7,5,0,0,0,0
,,,,,,,,,,
San Francisco,12/2/11,71,54,62.5,10.2,2,0,0,0,0
,,,,,,,,,,
San Francisco,12/3/11,61,47,54,1.9,11,0,0,0,0
,,,,,,,,,,
San Francisco,12/4/11,58,42,50,-2,15,0,0,0,0
,,,,,,,,,,
San Francisco,12/5/11,57,41,49,-2.8,16,0,0,0,0
,,,,,,,,,,
San Francisco,12/6/11,54,39,46.5,-5.1,18,0,0,0,0
,,,,,,,,,,
San Francisco,12/7/11,55,39,47,-4.5,18,0,0,0,0
,,,,,,,,,,
San Francisco,12/8/11,57,39,48,-3.3,17,0,0,0,0
,,,,,,,,,,
San Francisco,12/9/11,58,39,48.5,-2.7,16,0,0,0,0
,,,,,,,,,,
San Francisco,12/10/11,57,40,48.5,-2.5,16,0,0,0,0
,,,,,,,,,,
San Francisco,12/11/11,53,43,48,-2.9,17,0,0.01,0,0
,,,,,,,,,,
San Francisco,12/12/11,51,43,47,-3.8,18,0,0.06,0,0
,,,,,,,,,,
San Francisco,12/13/11,56,39,47.5,-3.2,17,0,0,0,0
,,,,,,,,,,
San Francisco,12/14/11,52,40,46,-4.6,19,0,0,0,0
,,,,,,,,,,
San Francisco,12/15/11,53,43,48,-2.5,17,0,0.06,0,0
,,,,,,,,,,
San Francisco,12/16/11,62,38,50,-0.4,15,0,0,0,0
,,,,,,,,,,
San Francisco,12/17/11,55,39,47,-3.3,18,0,0,0,0
,,,,,,,,,,
San Francisco,12/18/11,53,40,46.5,-3.7,18,0,0,0,0
,,,,,,,,,,
San Francisco,12/19/11,59,45,52,1.9,13,0,T,0,0
,,,,,,,,,,
San Francisco,12/20/11,60,40,50,0,15,0,0,0,0
,,,,,,,,,,
San Francisco,12/21/11,60,39,49.5,-0.4,15,0,0,0,0
,,,,,,,,,,
San Francisco,12/22/11,57,39,48,-1.9,17,0,0,0,0
,,,,,,,,,,
San Francisco,12/23/11,52,36,44,-5.8,21,0,0,0,0
,,,,,,,,,,
San Francisco,12/24/11,57,36,46.5,-3.3,18,0,0,0,0
,,,,,,,,,,
San Francisco,12/25/11,52,36,44,-5.7,21,0,0,0,0
,,,,,,,,,,
San Francisco,12/26/11,52,39,45.5,-4.2,19,0,0,0,0
,,,,,,,,,,
San Francisco,12/27/11,57,45,51,1.3,14,0,0,0,0
,,,,,,,,,,
San Francisco,12/28/11,59,43,51,1.4,14,0,0,0,0
,,,,,,,,,,
San Francisco,12/29/11,56,46,51,1.4,14,0,T,0,0
,,,,,,,,,,
San Francisco,12/30/11,54,49,51.5,1.9,13,0,0,0,M
,,,,,,,,,,
San Francisco,12/31/11,57,43,50,0.4,15,0,0,0,0
,,,,,,,,,,
San Francisco,1/1/12,58,43,50.5,0.9,14,0,0,0,0
,,,,,,,,,,
San Francisco,1/2/12,55,45,50,0.4,15,0,0,0,0
,,,,,,,,,,
San Francisco,1/3/12,53,48,50.5,0.9,14,0,0,0,0
,,,,,,,,,,
San Francisco,1/4/12,57,43,50,0.4,15,0,0,0,0
,,,,,,,,,,
San Francisco,1/5/12,61,43,52,2.4,13,0,0,0,0
,,,,,,,,,,
San Francisco,1/6/12,56,44,50,0.4,15,0,0,0,0
,,,,,,,,,,
San Francisco,1/7/12,64,41,52.5,2.8,12,0,0,0,M
,,,,,,,,,,
San Francisco,1/8/12,65,46,55.5,5.8,9,0,0,0,0
,,,,,,,,,,
San Francisco,1/9/12,60,41,50.5,0.8,14,0,0,0,0
,,,,,,,,,,
San Francisco,1/10/12,59,40,49.5,-0.3,15,0,0,0,0
,,,,,,,,,,
San Francisco,1/11/12,65,39,52,2.2,13,0,0,0,0
,,,,,,,,,,
San Francisco,1/12/12,63,40,51.5,1.6,13,0,0,0,0
,,,,,,,,,,
San Francisco,1/13/12,62,40,51,1.1,14,0,0,0,0
,,,,,,,,,,
San Francisco,1/14/12,60,40,50,0,15,0,0,0,0
,,,,,,,,,,
San Francisco,1/15/12,52,44,48,-2,17,0,0,0,0
,,,,,,,,,,
San Francisco,1/16/12,50,35,42.5,-7.6,22,0,0,0,0
,,,,,,,,,,
San Francisco,1/17/12,51,34,42.5,-7.7,22,0,0,0,0
,,,,,,,,,,
San Francisco,1/18/12,53,35,44,-6.2,21,0,0,0,0
,,,,,,,,,,
San Francisco,1/19/12,52,38,45,-5.3,20,0,0.08,0,0
,,,,,,,,,,
San Francisco,1/20/12,59,49,54,3.6,11,0,1.22,0,0
,,,,,,,,,,
San Francisco,1/21/12,57,45,51,0.5,14,0,0.08,0,0
,,,,,,,,,,
San Francisco,1/22/12,53,44,48.5,-2.1,16,0,0.29,0,0
,,,,,,,,,,
San Francisco,1/23/12,57,49,53,2.3,12,0,0.49,0,0
,,,,,,,,,,
San Francisco,1/24/12,58,46,52,1.3,13,0,0,0,0
,,,,,,,,,,
San Francisco,1/25/12,61,49,55,4.2,10,0,0,0,0
,,,,,,,,,,
San Francisco,1/26/12,60,50,55,4.1,10,0,0,0,0
,,,,,,,,,,
San Francisco,1/27/12,65,46,55.5,4.5,9,0,0,0,0
,,,,,,,,,,
San Francisco,1/28/12,61,40,50.5,-0.6,14,0,0,0,0
,,,,,,,,,,
San Francisco,1/29/12,60,43,51.5,0.3,13,0,0,0,0
,,,,,,,,,,
San Francisco,1/30/12,56,49,52.5,1.2,12,0,T,0,0
,,,,,,,,,,
San Francisco,1/31/12,57,45,51,-0.4,14,0,T,0,0
,,,,,,,,,,
San Francisco,2/1/12,57,45,51,-0.5,14,0,0,0,0
,,,,,,,,,,
San Francisco,2/2/12,66,43,54.5,2.9,10,0,0,0,0
,,,,,,,,,,
San Francisco,2/3/12,62,44,53,1.2,12,0,0,0,0
,,,,,,,,,,
San Francisco,2/4/12,62,42,52,0.1,13,0,0,0,0
,,,,,,,,,,
San Francisco,2/5/12,60,42,51,-1,14,0,0,0,0
,,,,,,,,,,
San Francisco,2/6/12,61,45,53,0.9,12,0,0.07,0,0
,,,,,,,,,,
San Francisco,2/7/12,59,53,56,3.8,9,0,0.08,0,0
,,,,,,,,,,
San Francisco,2/8/12,63,48,55.5,3.2,9,0,0,0,0
,,,,,,,,,,
San Francisco,2/9/12,66,46,56,3.6,9,0,0,0,0
,,,,,,,,,,
San Francisco,2/10/12,62,46,54,1.5,11,0,T,0,0
,,,,,,,,,,
San Francisco,2/11/12,54,49,51.5,-1.1,13,0,0.02,0,0
,,,,,,,,,,
San Francisco,2/12/12,56,47,51.5,-1.2,13,0,0.04,0,0
,,,,,,,,,,
San Francisco,2/13/12,53,45,49,-3.8,16,0,0.1,0,0
,,,,,,,,,,
San Francisco,2/14/12,56,43,49.5,-3.4,15,0,0,0,0
,,,,,,,,,,
San Francisco,2/15/12,58,42,50,-3,15,0,0.08,0,0
,,,,,,,,,,
San Francisco,2/16/12,63,41,52,-1.1,13,0,0,0,0
,,,,,,,,,,
San Francisco,2/17/12,59,44,51.5,-1.7,13,0,0,0,0
,,,,,,,,,,
San Francisco,2/18/12,57,46,51.5,-1.8,13,0,0,0,0
,,,,,,,,,,
San Francisco,2/19/12,54,42,48,-5.4,17,0,0,0,0
,,,,,,,,,,
San Francisco,2/20/12,56,48,52,-1.5,13,0,0.03,0,0
,,,,,,,,,,
San Francisco,2/21/12,61,47,54,0.5,11,0,0,0,0
,,,,,,,,,,
San Francisco,2/22/12,70,48,59,5.4,6,0,0,0,0
,,,,,,,,,,
San Francisco,2/23/12,68,47,57.5,3.8,7,0,0,0,0
,,,,,,,,,,
San Francisco,2/24/12,70,47,58.5,4.7,6,0,0,0,0
,,,,,,,,,,
San Francisco,2/25/12,57,45,51,-2.9,14,0,0,0,0
,,,,,,,,,,
San Francisco,2/26/12,54,39,46.5,-7.4,18,0,0,0,0
,,,,,,,,,,
San Francisco,2/27/12,52,39,45.5,-8.5,19,0,0,0,0
,,,,,,,,,,
San Francisco,2/28/12,54,44,49,-5.1,16,0,0.01,0,0
,,,,,,,,,,
San Francisco,2/29/12,56,46,51,-3.1,14,0,0.23,0,0
,,,,,,,,,,
San Francisco,3/1/12,54,43,48.5,-5.6,16,0,0.08,0,0
,,,,,,,,,,
San Francisco,3/2/12,63,40,51.5,-2.7,13,0,0,0,0
,,,,,,,,,,
San Francisco,3/3/12,69,42,55.5,1.2,9,0,0,0,0
,,,,,,,,,,
San Francisco,3/4/12,73,45,59,4.7,6,0,0,0,0
,,,,,,,,,,
San Francisco,3/5/12,57,43,50,-4.4,15,0,0,0,0
,,,,,,,,,,
San Francisco,3/6/12,54,46,50,-4.4,15,0,0.01,M,0
,,,,,,,,,,
San Francisco,3/7/12,61,46,53.5,-1,11,0,0,0,0
,,,,,,,,,,
San Francisco,3/8/12,65,41,53,-1.5,12,0,0,0,0
,,,,,,,,,,
San Francisco,3/9/12,68,43,55.5,0.9,9,0,0,0,0
,,,,,,,,,,
San Francisco,3/10/12,59,46,52.5,-2.1,12,0,T,0,0
,,,,,,,,,,
San Francisco,3/11/12,60,48,54,-0.7,11,0,0,0,0
,,,,,,,,,,
San Francisco,3/12/12,61,42,51.5,-3.2,13,0,T,M,0
,,,,,,,,,,
San Francisco,3/13/12,56,52,54,-0.8,11,0,0.45,0,0
,,,,,,,,,,
San Francisco,3/14/12,58,55,56.5,1.7,8,0,0.78,0,0
,,,,,,,,,,
San Francisco,3/15/12,61,55,58,3.1,7,0,0.1,0,0
,,,,,,,,,,
San Francisco,3/16/12,58,48,53,-1.9,12,0,0.79,0,0
,,,,,,,,,,
San Francisco,3/17/12,52,43,47.5,-7.4,17,0,0,0,0
,,,,,,,,,,
San Francisco,3/18/12,52,44,48,-7,17,0,T,0,0
,,,,,,,,,,
San Francisco,3/19/12,56,43,49.5,-5.5,15,0,0,0,0
,,,,,,,,,,
San Francisco,3/20/12,62,50,56,0.9,9,0,0,0,0
,,,,,,,,,,
San Francisco,3/21/12,67,49,58,2.9,7,0,T,0,0
,,,,,,,,,,
San Francisco,3/22/12,55,47,51,-4.2,14,0,0,0,0
,,,,,,,,,,
San Francisco,3/23/12,60,42,51,-4.2,14,0,0,0,0
,,,,,,,,,,
San Francisco,3/24/12,53,44,48.5,-6.8,16,0,1.08,M,0
,,,,,,,,,,
San Francisco,3/25/12,57,44,50.5,-4.8,14,0,0.21,0,0
,,,,,,,,,,
San Francisco,3/26/12,58,45,51.5,-3.9,13,0,0,0,0
,,,,,,,,,,
San Francisco,3/27/12,59,52,55.5,0.1,9,0,0.61,0,0
,,,,,,,,,,
San Francisco,3/28/12,64,52,58,2.5,7,0,T,0,0
,,,,,,,,,,
San Francisco,3/29/12,63,50,56.5,1,8,0,0,0,0
,,,,,,,,,,
San Francisco,3/30/12,64,54,59,3.4,6,0,0,0,0
,,,,,,,,,,
San Francisco,3/31/12,60,48,54,-1.7,11,0,0.65,0,0
,,,,,,,,,,
San Francisco,4/1/12,57,48,52.5,-3.2,12,0,0.01,M,0
,,,,,,,,,,
San Francisco,4/2/12,63,45,54,-1.8,11,0,0,0,0
,,,,,,,,,,
San Francisco,4/3/12,64,49,56.5,0.6,8,0,0.03,M,0
,,,,,,,,,,
San Francisco,4/4/12,57,46,51.5,-4.4,13,0,0,0,0
,,,,,,,,,,
San Francisco,4/5/12,55,44,49.5,-6.5,15,0,0,0,0
,,,,,,,,,,
San Francisco,4/6/12,57,43,50,-6.1,15,0,0,0,0
,,,,,,,,,,
San Francisco,4/7/12,64,41,52.5,-3.6,12,0,0,0,0
,,,,,,,,,,
San Francisco,4/8/12,64,43,53.5,-2.7,11,0,0,0,0
,,,,,,,,,,
San Francisco,4/9/12,65,47,56,-0.3,9,0,0,0,0
,,,,,,,,,,
San Francisco,4/10/12,57,52,54.5,-1.9,10,0,0.41,0,0
,,,,,,,,,,
San Francisco,4/11/12,59,49,54,-2.5,11,0,0.03,0,0
,,,,,,,,,,
San Francisco,4/12/12,61,47,54,-2.6,11,0,1.12,0,0
,,,,,,,,,,
San Francisco,4/13/12,55,47,51,-5.6,14,0,0.76,0,0
,,,,,,,,,,
San Francisco,4/14/12,60,48,54,-2.7,11,0,0,0,0
,,,,,,,,,,
San Francisco,4/15/12,64,51,57.5,0.7,7,0,0,0,0
,,,,,,,,,,
San Francisco,4/16/12,62,50,56,-0.9,9,0,0,0,0
,,,,,,,,,,
San Francisco,4/17/12,61,52,56.5,-0.5,8,0,0,0,0
,,,,,,,,,,
San Francisco,4/18/12,65,51,58,0.9,7,0,0,0,0
,,,,,,,,,,
San Francisco,4/19/12,68,55,61.5,4.3,3,0,0,0,0
,,,,,,,,,,
San Francisco,4/20/12,78,55,66.5,9.2,0,2,0,0,M
,,,,,,,,,,
San Francisco,4/21/12,80,56,68,10.6,0,3,0,0,M
,,,,,,,,,,
San Francisco,4/22/12,69,52,60.5,3,4,0,0,0,0
,,,,,,,,,,
San Francisco,4/23/12,67,54,60.5,2.9,4,0,0,0,0
,,,,,,,,,,
San Francisco,4/24/12,69,59,64,6.3,1,0,0,0,0
,,,,,,,,,,
San Francisco,4/25/12,70,58,64,6.3,1,0,0.4,0,0
,,,,,,,,,,
San Francisco,4/26/12,61,52,56.5,-1.3,8,0,0.03,0,0
,,,,,,,,,,
San Francisco,4/27/12,64,49,56.5,-1.4,8,0,0,0,0
,,,,,,,,,,
San Francisco,4/28/12,64,51,57.5,-0.5,7,0,0,0,0
,,,,,,,,,,
San Francisco,4/29/12,71,50,60.5,2.4,4,0,0,0,0
,,,,,,,,,,
San Francisco,4/30/12,70,50,60,1.8,5,0,0,0,0
,,,,,,,,,,
San Francisco,5/1/12,59,49,54,-4.3,11,0,0,0,0
,,,,,,,,,,
San Francisco,5/2/12,58,48,53,-5.4,12,0,0,0,0
,,,,,,,,,,
San Francisco,5/3/12,63,51,57,-1.5,8,0,T,0,0
,,,,,,,,,,
San Francisco,5/4/12,61,50,55.5,-3.1,9,0,0,0,0
,,,,,,,,,,
San Francisco,5/5/12,69,47,58,-0.7,7,0,0,0,0
,,,,,,,,,,
San Francisco,5/6/12,78,49,63.5,4.8,1,0,0,0,0
,,,,,,,,,,
San Francisco,5/7/12,83,51,67,8.2,0,2,0,0,0
,,,,,,,,,,
San Francisco,5/8/12,76,50,63,4.1,2,0,0,0,0
,,,,,,,,,,
San Francisco,5/9/12,64,51,57.5,-1.5,7,0,0,0,0
,,,,,,,,,,
San Francisco,5/10/12,77,49,63,3.9,2,0,0,0,0
,,,,,,,,,,
San Francisco,5/11/12,78,50,64,4.8,1,0,0,0,0
,,,,,,,,,,
San Francisco,5/12/12,67,48,57.5,-1.8,7,0,0,0,0
,,,,,,,,,,
San Francisco,5/13/12,66,50,58,-1.4,7,0,0,0,0
,,,,,,,,,,
San Francisco,5/14/12,66,53,59.5,0.1,5,0,0,0,0
,,,,,,,,,,
San Francisco,5/15/12,61,51,56,-3.5,9,0,0,0,0
,,,,,,,,,,
San Francisco,5/16/12,59,50,54.5,-5.1,10,0,0,0,0
,,,,,,,,,,
San Francisco,5/17/12,61,50,55.5,-4.2,9,0,0,0,0
,,,,,,,,,,
San Francisco,5/18/12,67,48,57.5,-2.3,7,0,0,0,0
,,,,,,,,,,
San Francisco,5/19/12,68,49,58.5,-1.4,6,0,0,0,0
,,,,,,,,,,
San Francisco,5/20/12,72,52,62,2.1,3,0,0,0,0
,,,,,,,,,,
San Francisco,5/21/12,65,52,58.5,-1.5,6,0,0,0,0
,,,,,,,,,,
San Francisco,5/22/12,64,52,58,-2.1,7,0,0,0,0
,,,,,,,,,,
San Francisco,5/23/12,64,52,58,-2.2,7,0,0,0,0
,,,,,,,,,,
San Francisco,5/24/12,63,50,56.5,-3.8,8,0,0,0,0
,,,,,,,,,,
San Francisco,5/25/12,62,50,56,-4.4,9,0,0,0,0
,,,,,,,,,,
San Francisco,5/26/12,60,49,54.5,-6,10,0,0,0,0
,,,,,,,,,,
San Francisco,5/27/12,61,52,56.5,-4,8,0,0,0,0
,,,,,,,,,,
San Francisco,5/28/12,63,51,57,-3.6,8,0,0,0,0
,,,,,,,,,,
San Francisco,5/29/12,65,51,58,-2.7,7,0,0,0,0
,,,,,,,,,,
San Francisco,5/30/12,67,50,58.5,-2.3,6,0,0,0,0
,,,,,,,,,,
San Francisco,5/31/12,78,51,64.5,3.6,0,0,0,0,0
,,,,,,,,,,
San Francisco,6/1/12,69,53,61,0,4,0,0,0,0
,,,,,,,,,,
San Francisco,6/2/12,67,52,59.5,-1.6,5,0,0,0,0
,,,,,,,,,,
San Francisco,6/3/12,68,51,59.5,-1.7,5,0,0,0,0
,,,,,,,,,,
San Francisco,6/4/12,61,53,57,-4.2,8,0,0.09,0,0
,,,,,,,,,,
San Francisco,6/5/12,63,50,56.5,-4.8,8,0,0,0,0
,,,,,,,,,,
San Francisco,6/6/12,63,50,56.5,-4.9,8,0,0,0,0
,,,,,,,,,,
San Francisco,6/7/12,67,51,59,-2.5,6,0,0,0,0
,,,,,,,,,,
San Francisco,6/8/12,64,51,57.5,-4.1,7,0,0,0,0
,,,,,,,,,,
San Francisco,6/9/12,70,50,60,-1.7,5,0,0,0,0
,,,,,,,,,,
San Francisco,6/10/12,85,56,70.5,8.7,0,6,0,0,0
,,,,,,,,,,
San Francisco,6/11/12,80,54,67,5.1,0,2,0,0,0
,,,,,,,,,,
San Francisco,6/12/12,74,53,63.5,1.5,1,0,0,0,0
,,,,,,,,,,
