City,Date,High,Low,0
San Francisco,4/24/12,69,59,0
,,,,0
San Francisco,4/25/12,70,58,0.4
,,,,0
San Francisco,4/26/12,61,52,0.03
,,,,0
San Francisco,4/27/12,64,49,0
,,,,0
San Francisco,4/28/12,64,51,0
,,,,0
San Francisco,4/29/12,71,50,0
,,,,0
San Francisco,4/30/12,70,50,0
,,,,0
San Francisco,5/1/12,59,49,0
,,,,0
San Francisco,5/2/12,58,48,0
,,,,0
San Francisco,5/3/12,63,51,0
,,,,0
San Francisco,5/4/12,61,50,0
,,,,0
San Francisco,5/5/12,69,47,0
,,,,0
San Francisco,5/6/12,78,49,0
,,,,0
San Francisco,5/7/12,83,51,0
,,,,0
San Francisco,5/8/12,76,50,0
,,,,0
San Francisco,5/9/12,64,51,0
,,,,0
San Francisco,5/10/12,77,49,0
,,,,0
San Francisco,5/11/12,78,50,0
,,,,0
San Francisco,5/12/12,67,48,0
,,,,0
San Francisco,5/13/12,66,50,0
,,,,0
San Francisco,5/14/12,66,53,0
,,,,0
San Francisco,5/15/12,61,51,0
,,,,0
San Francisco,5/16/12,59,50,0
,,,,0
San Francisco,5/17/12,61,50,0
,,,,0
San Francisco,5/18/12,67,48,0
,,,,0
San Francisco,5/19/12,68,49,0
,,,,0
San Francisco,5/20/12,72,52,0
,,,,0
San Francisco,5/21/12,65,52,0
,,,,0
San Francisco,5/22/12,64,52,0
,,,,0
San Francisco,5/23/12,64,52,0
,,,,0
San Francisco,5/24/12,63,50,0
,,,,0
San Francisco,5/25/12,62,50,0
,,,,0
San Francisco,5/26/12,60,49,0
,,,,0
San Francisco,5/27/12,61,52,0
,,,,0
San Francisco,5/28/12,63,51,0
,,,,0
San Francisco,5/29/12,65,51,0
,,,,0
San Francisco,5/30/12,67,50,0
,,,,0
San Francisco,5/31/12,78,51,0
,,,,0
San Francisco,6/1/12,69,53,0
,,,,0
San Francisco,6/2/12,67,52,0
,,,,0
San Francisco,6/3/12,68,51,0
,,,,0
San Francisco,6/4/12,61,53,0.09
,,,,0
San Francisco,6/5/12,63,50,0
,,,,0
San Francisco,6/6/12,63,50,0
,,,,0
San Francisco,6/7/12,67,51,0
,,,,0
San Francisco,6/8/12,64,51,0
,,,,0
San Francisco,6/9/12,70,50,0
,,,,0
San Francisco,6/10/12,85,56,0
,,,,0
San Francisco,6/11/12,80,54,0
,,,,0
San Francisco,6/12/12,74,53,0
,,,,0
San Francisco,6/13/12,66,52,0
,,,,0
San Francisco,6/14/12,65,52,0
,,,,0
San Francisco,6/15/12,74,50,0
,,,,0
San Francisco,6/16/12,87,55,0
,,,,0
San Francisco,6/17/12,73,55,0
,,,,0
San Francisco,6/18/12,71,54,0
,,,,0
San Francisco,6/19/12,74,53,0
,,,,0
San Francisco,6/20/12,79,54,0
,,,,0
San Francisco,6/21/12,60,52,0
,,,,0
San Francisco,6/22/12,69,52,0
,,,,0
San Francisco,6/23/12,66,53,0
,,,,0
San Francisco,6/24/12,67,53,0
,,,,0
San Francisco,6/25/12,69,53,0
,,,,0
San Francisco,6/26/12,69,54,0
,,,,0
San Francisco,6/27/12,70,53,0
,,,,0
San Francisco,6/28/12,68,55,0
,,,,0
San Francisco,6/29/12,68,56,0
,,,,0
San Francisco,6/30/12,71,58,0
,,,,0
San Francisco,7/1/12,68,58,0
,,,,0
San Francisco,7/2/12,67,55,0
,,,,0
San Francisco,7/3/12,69,55,0
,,,,0
San Francisco,7/4/12,72,54,0
,,,,0
San Francisco,7/5/12,65,55,0
,,,,0
San Francisco,7/6/12,68,55,0
,,,,0
San Francisco,7/7/12,75,53,0
,,,,0
San Francisco,7/8/12,64,53,0
,,,,0
San Francisco,7/9/12,65,53,0
,,,,0
San Francisco,7/10/12,74,51,0
,,,,0
San Francisco,7/11/12,77,52,0
,,,,0
San Francisco,7/12/12,66,53,0
,,,,0
San Francisco,7/13/12,63,53,0
,,,,0
San Francisco,7/14/12,69,54,0
,,,,0
San Francisco,7/15/12,69,54,0
,,,,0
San Francisco,7/16/12,66,56,0
,,,,0
San Francisco,7/17/12,70,57,0
,,,,0
San Francisco,7/18/12,68,57,0
,,,,0
San Francisco,7/19/12,71,55,0
,,,,0
San Francisco,7/20/12,71,57,0
,,,,0
San Francisco,7/21/12,82,56,0
,,,,0
San Francisco,7/22/12,71,54,0
,,,,0
San Francisco,7/23/12,74,56,0
,,,,0
San Francisco,7/24/12,74,58,0
,,,,0
San Francisco,7/25/12,72,57,0
,,,,0
San Francisco,7/26/12,70,56,0
,,,,0
San Francisco,7/27/12,72,55,0
,,,,0
San Francisco,7/28/12,66,54,0
,,,,0
San Francisco,7/29/12,70,54,0
,,,,0
San Francisco,7/30/12,76,54,0
,,,,0
San Francisco,7/31/12,68,55,0
,,,,0
San Francisco,8/1/12,70,53,0
,,,,0
San Francisco,8/2/12,70,53,0
,,,,0
San Francisco,8/3/12,71,53,0
,,,,0
San Francisco,8/4/12,65,54,0
,,,,0
San Francisco,8/5/12,69,57,0
,,,,0
San Francisco,8/6/12,69,56,0
,,,,0
San Francisco,8/7/12,69,56,0
,,,,0
San Francisco,8/8/12,72,55,0
,,,,0
San Francisco,8/9/12,72,54,0
,,,,0
San Francisco,8/10/12,66,53,0
,,,,0
San Francisco,8/11/12,71,52,0
,,,,0
San Francisco,8/12/12,65,53,0
,,,,0
San Francisco,8/13/12,70,53,0
,,,,0
San Francisco,8/14/12,68,54,0
,,,,0
San Francisco,8/15/12,69,57,0
,,,,0
San Francisco,8/16/12,70,55,0
,,,,0
San Francisco,8/17/12,65,55,0
,,,,0
San Francisco,8/18/12,68,56,0
,,,,0
San Francisco,8/19/12,65,53,0
,,,,0
San Francisco,8/20/12,64,52,0
,,,,0
San Francisco,8/21/12,65,54,0
,,,,0
San Francisco,8/22/12,68,54,0
,,,,0
San Francisco,8/23/12,67,54,0
,,,,0
San Francisco,8/24/12,71,53,0
,,,,0
San Francisco,8/25/12,67,53,0
,,,,0
San Francisco,8/26/12,67,57,0
,,,,0
San Francisco,8/27/12,75,58,0
,,,,0
San Francisco,8/28/12,76,57,0
,,,,0
San Francisco,8/29/12,80,54,0
,,,,0
San Francisco,8/30/12,67,54,0
,,,,0
San Francisco,8/31/12,62,57,0
,,,,0
San Francisco,9/1/12,68,53,0
,,,,0
San Francisco,9/2/12,74,52,0
,,,,0
San Francisco,9/3/12,74,52,0
,,,,0
San Francisco,9/4/12,64,51,0
,,,,0
San Francisco,9/5/12,65,54,0
,,,,0
San Francisco,9/6/12,67,55,0
,,,,0
San Francisco,9/7/12,68,54,0
,,,,0
San Francisco,9/8/12,64,56,0
,,,,0
San Francisco,9/9/12,68,55,0
,,,,0
San Francisco,9/10/12,75,53,0
,,,,0
San Francisco,9/11/12,71,54,0
,,,,0
San Francisco,9/12/12,67,54,0
,,,,0
San Francisco,9/13/12,66,53,0
,,,,0
San Francisco,9/14/12,65,54,0
,,,,0
San Francisco,9/15/12,65,53,0
,,,,0
San Francisco,9/16/12,66,51,0
,,,,0
San Francisco,9/17/12,66,54,0
,,,,0
San Francisco,9/18/12,65,53,0
,,,,0
San Francisco,9/19/12,64,55,0
,,,,0
San Francisco,9/20/12,64,54,0
,,,,0
San Francisco,9/21/12,70,54,0
,,,,0
San Francisco,9/22/12,73,51,0
,,,,0
San Francisco,9/23/12,71,50,0
,,,,0
San Francisco,9/24/12,68,51,0
,,,,0
San Francisco,9/25/12,68,52,0
,,,,0
San Francisco,9/26/12,65,52,0
,,,,0
San Francisco,9/27/12,70,51,0
,,,,0
San Francisco,9/28/12,69,52,0
,,,,0
San Francisco,9/29/12,67,53,0
,,,,0
San Francisco,9/30/12,82,52,0
,,,,0
San Francisco,10/1/12,91,57,0
,,,,0
San Francisco,10/2/12,93,62,0
,,,,0
San Francisco,10/3/12,79,60,0
,,,,0
San Francisco,10/4/12,72,59,0
,,,,0
San Francisco,10/5/12,72,59,0
,,,,0
San Francisco,10/6/12,72,56,0
,,,,0
San Francisco,10/7/12,70,55,0
,,,,0
San Francisco,10/8/12,69,53,0
,,,,0
San Francisco,10/9/12,69,54,0.01
,,,,0
San Francisco,10/10/12,67,56,0
,,,,0
San Francisco,10/11/12,59,56,0
,,,,0
San Francisco,10/12/12,65,55,0.02
,,,,0
San Francisco,10/13/12,72,52,0
,,,,0
San Francisco,10/14/12,71,56,0
,,,,0
San Francisco,10/15/12,72,55,0
,,,,0
San Francisco,10/16/12,72,53,0
,,,,0
San Francisco,10/17/12,86,55,0
,,,,0
San Francisco,10/18/12,86,58,0
,,,,0
San Francisco,10/19/12,70,57,0
,,,,0
San Francisco,10/20/12,66,54,0
,,,,0
San Francisco,10/21/12,62,53,0
,,,,0
San Francisco,10/22/12,64,55,0.38
,,,,0
San Francisco,10/23/12,63,52,0.05
,,,,0
San Francisco,10/24/12,65,53,0.16
,,,,0
San Francisco,10/25/12,66,55,0.03
,,,,0
San Francisco,10/26/12,71,50,0
,,,,0
San Francisco,10/27/12,78,55,0
,,,,0
San Francisco,10/28/12,72,56,0
,,,,0
San Francisco,10/29/12,70,53,0
,,,,0
San Francisco,10/30/12,66,52,0
,,,,0
San Francisco,10/31/12,64,57,0.05
,,,,0
San Francisco,11/1/12,66,55,0.3
,,,,0
San Francisco,11/2/12,65,50,0
,,,,0
San Francisco,11/3/12,71,51,0
,,,,0
San Francisco,11/4/12,76,55,0
,,,,0
San Francisco,11/5/12,79,56,0
,,,,0
San Francisco,11/6/12,78,56,0
,,,,0
San Francisco,11/7/12,64,53,0
,,,,0
San Francisco,11/8/12,61,49,0.02
,,,,0
San Francisco,11/9/12,57,46,0.02
,,,,0
San Francisco,11/10/12,59,48,0
,,,,0
San Francisco,11/11/12,60,43,0
,,,,0
San Francisco,11/12/12,63,43,0
,,,,0
San Francisco,11/13/12,65,47,0
,,,,0
San Francisco,11/14/12,68,50,0
,,,,0
San Francisco,11/15/12,66,48,0
,,,,0
San Francisco,11/16/12,63,54,0.35
,,,,0
San Francisco,11/17/12,64,54,0.53
,,,,0
San Francisco,11/18/12,62,52,0
,,,,0
San Francisco,11/19/12,67,52,0
,,,,0
San Francisco,11/20/12,66,57,0.17
,,,,0
San Francisco,11/21/12,64,52,0.32
,,,,0
San Francisco,11/22/12,64,47,0
,,,,0
San Francisco,11/23/12,65,48,0
,,,,0
San Francisco,11/24/12,67,49,0
,,,,0
San Francisco,11/25/12,67,51,0
,,,,0
San Francisco,11/26/12,60,47,0
,,,,0
San Francisco,11/27/12,61,49,0
,,,,0
San Francisco,11/28/12,63,56,0.31
,,,,0
San Francisco,11/29/12,64,55,0.08
,,,,0
San Francisco,11/30/12,63,56,1.96
,,,,0
San Francisco,12/1/12,64,58,0.82
,,,,0
San Francisco,12/2/12,64,51,0.92
,,,,0
San Francisco,12/3/12,59,46,0
,,,,0
San Francisco,12/4/12,62,52,0
,,,,0
San Francisco,12/5/12,62,58,0.5
,,,,0
San Francisco,12/6/12,60,51,0
,,,,0
San Francisco,12/7/12,60,46,0
,,,,0
San Francisco,12/8/12,59,46,0
,,,,0
San Francisco,12/9/12,65,46,0
,,,,0
San Francisco,12/10/12,66,52,0
,,,,0
San Francisco,12/11/12,58,46,0
,,,,0
San Francisco,12/12/12,55,46,0.1
,,,,0
San Francisco,12/13/12,54,42,0
,,,,0
San Francisco,12/14/12,53,42,0
,,,,0
San Francisco,12/15/12,49,40,0.12
,,,,0
San Francisco,12/16/12,57,47,0.01
,,,,0
San Francisco,12/17/12,59,50,0.15
,,,,0
San Francisco,12/18/12,53,44,0
,,,,0
San Francisco,12/19/12,51,36,0
,,,,0
San Francisco,12/20/12,60,37,0
,,,,0
San Francisco,12/21/12,58,52,0.32
,,,,0
San Francisco,12/22/12,59,50,0.57
,,,,0
San Francisco,12/23/12,61,51,1.35
,,,,0
San Francisco,12/24/12,56,46,0
,,,,0
San Francisco,12/25/12,54,44,0.9
,,,,0
San Francisco,12/26/12,55,48,0.2
,,,,0
San Francisco,12/27/12,54,46,0
,,,,0
San Francisco,12/28/12,50,41,0.17
,,,,0
San Francisco,12/29/12,54,44,0.11
,,,,0
San Francisco,12/30/12,55,40,0
,,,,0
San Francisco,12/31/12,53,37,0
,,,,0
San Francisco,1/1/13,53,42,0
,,,,0
San Francisco,1/2/13,55,37,0
,,,,0
San Francisco,1/3/13,53,37,0
,,,,0
San Francisco,1/4/13,55,40,0
,,,,0
San Francisco,1/5/13,53,41,0.06
,,,,0
San Francisco,1/6/13,52,47,0
,,,,0
San Francisco,1/7/13,57,41,0
,,,,0
San Francisco,1/8/13,56,43,0
,,,,0
San Francisco,1/9/13,55,43,0.04
,,,,0
San Francisco,1/10/13,51,44,0
,,,,0
San Francisco,1/11/13,52,44,0
,,,,0
San Francisco,1/12/13,49,38,0
,,,,0
San Francisco,1/13/13,50,36,0
,,,,0
San Francisco,1/14/13,52,36,0
,,,,0
San Francisco,1/15/13,54,34,0
,,,,0
San Francisco,1/16/13,52,36,0
,,,,0
San Francisco,1/17/13,59,38,0
,,,,0
San Francisco,1/18/13,62,39,0
,,,,0
San Francisco,1/19/13,60,39,0
,,,,0
San Francisco,1/20/13,62,39,0
,,,,0
San Francisco,1/21/13,56,38,0
,,,,0
San Francisco,1/22/13,57,41,0
,,,,0
San Francisco,1/23/13,55,50,0.1
,,,,0
San Francisco,1/24/13,56,50,0
,,,,0
San Francisco,1/25/13,63,51,0
,,,,0
San Francisco,1/26/13,56,49,0
,,,,0
San Francisco,1/27/13,54,44,0
,,,,0
San Francisco,1/28/13,56,45,0
,,,,0
San Francisco,1/29/13,56,45,0
,,,,0
San Francisco,1/30/13,61,43,0
,,,,0
San Francisco,1/31/13,62,42,0
,,,,0
San Francisco,2/1/13,64,44,0
,,,,0
San Francisco,2/2/13,56,47,0
,,,,0
San Francisco,2/3/13,56,47,0
,,,,0
San Francisco,2/4/13,54,44,0
,,,,0
San Francisco,2/5/13,55,47,0
,,,,0
San Francisco,2/6/13,56,40,0
,,,,0
San Francisco,2/7/13,55,42,0.14
,,,,0
San Francisco,2/8/13,52,41,0.11
,,,,0
San Francisco,2/9/13,56,41,0
,,,,0
San Francisco,2/10/13,59,38,0
,,,,0
San Francisco,2/11/13,63,41,0
,,,,0
San Francisco,2/12/13,58,41,0
,,,,0
San Francisco,2/13/13,59,41,0
,,,,0
San Francisco,2/14/13,68,42,0
,,,,0
San Francisco,2/15/13,68,46,0
,,,,0
San Francisco,2/16/13,66,48,0
,,,,0
San Francisco,2/17/13,59,48,0
,,,,0
San Francisco,2/18/13,52,45,0
,,,,0
San Francisco,2/19/13,49,41,0.42
,,,,0
San Francisco,2/20/13,55,40,0
,,,,0
San Francisco,2/21/13,57,44,0
,,,,0
San Francisco,2/22/13,60,40,0
,,,,0
San Francisco,2/23/13,56,47,0
,,,,0
San Francisco,2/24/13,60,46,0
,,,,0
San Francisco,2/25/13,58,43,0
,,,,0
San Francisco,2/26/13,63,41,0
,,,,0
San Francisco,2/27/13,64,40,0
,,,,0
San Francisco,2/28/13,60,46,0
,,,,0
San Francisco,3/1/13,71,46,0
,,,,0
San Francisco,3/2/13,63,51,0
,,,,0
San Francisco,3/3/13,59,49,0
,,,,0
San Francisco,3/4/13,56,46,0
,,,,0
San Francisco,3/5/13,56,43,0.14
,,,,0
San Francisco,3/6/13,55,45,0.06
,,,,0
San Francisco,3/7/13,55,43,0.08
,,,,0
San Francisco,3/8/13,55,46,0
,,,,0
San Francisco,3/9/13,61,44,0
,,,,0
San Francisco,3/10/13,66,43,0
,,,,0
San Francisco,3/11/13,64,43,0
,,,,0
San Francisco,3/12/13,67,47,0
,,,,0
San Francisco,3/13/13,75,45,0
,,,,0
San Francisco,3/14/13,61,47,0
,,,,0
San Francisco,3/15/13,64,46,0
,,,,0
San Francisco,3/16/13,62,47,0
,,,,0
San Francisco,3/17/13,62,48,0
,,,,0
San Francisco,3/18/13,60,45,0
,,,,0
San Francisco,3/19/13,64,48,0.02
,,,,0
San Francisco,3/20/13,62,50,0.01
,,,,0
San Francisco,3/21/13,59,44,0
,,,,0
San Francisco,3/22/13,63,43,0
,,,,0
San Francisco,3/23/13,65,43,0
,,,,0
San Francisco,3/24/13,61,44,0
,,,,0
San Francisco,3/25/13,56,47,0
,,,,0
San Francisco,3/26/13,61,48,0
,,,,0
San Francisco,3/27/13,64,50,0
,,,,0
San Francisco,3/28/13,67,53,0
,,,,0
San Francisco,3/29/13,74,50,0
,,,,0
San Francisco,3/30/13,64,52,0.08
,,,,0
San Francisco,3/31/13,65,54,0.1
,,,,0
San Francisco,4/1/13,65,52,0.14
,,,,0
San Francisco,4/2/13,60,50,0
,,,,0
San Francisco,4/3/13,68,49,0
,,,,0
San Francisco,4/4/13,64,53,0.31
,,,,0
San Francisco,4/5/13,64,54,0
,,,,0
San Francisco,4/6/13,62,53,0.01
,,,,0
San Francisco,4/7/13,62,50,0.01
,,,,0
San Francisco,4/8/13,63,49,0
,,,,0
San Francisco,4/9/13,68,50,0
,,,,0
San Francisco,4/10/13,80,51,0
,,,,0
San Francisco,4/11/13,65,49,0
,,,,0
San Francisco,4/12/13,63,47,0
,,,,0
San Francisco,4/13/13,61,48,0
,,,,0
San Francisco,4/14/13,60,47,0
,,,,0
San Francisco,4/15/13,57,46,0
,,,,0
San Francisco,4/16/13,62,45,0
,,,,0
San Francisco,4/17/13,67,50,0
,,,,0
San Francisco,4/18/13,73,47,0
,,,,0
San Francisco,4/19/13,72,49,0
,,,,0
San Francisco,4/20/13,73,50,0
,,,,0
San Francisco,4/21/13,78,49,0
,,,,0
San Francisco,4/22/13,83,51,0
,,,,0
San Francisco,4/23/13,76,49,0
,,,,0
San Francisco,4/24/13,68,47,0
,,,,0
San Francisco,4/25/13,65,53,0
,,,,0
San Francisco,4/26/13,61,50,0
,,,,0
San Francisco,4/27/13,61,49,0
,,,,0
San Francisco,4/28/13,71,47,0
,,,,0
San Francisco,4/29/13,80,52,0
,,,,0
San Francisco,4/30/13,70,50,0
,,,,0
San Francisco,5/1/13,78,55,0
,,,,0
San Francisco,5/2/13,89,56,0
,,,,0
San Francisco,5/3/13,85,56,0
,,,,0
San Francisco,5/4/13,84,54,0
,,,,0
San Francisco,5/5/13,70,56,0
,,,,0
San Francisco,5/6/13,70,59,0
,,,,0
San Francisco,5/7/13,71,53,0
,,,,0
San Francisco,5/8/13,61,53,0
,,,,0
San Francisco,5/9/13,62,52,0
,,,,0
San Francisco,5/10/13,60,51,0
,,,,0
San Francisco,5/11/13,69,51,0
,,,,0
San Francisco,5/12/13,69,53,0
,,,,0
San Francisco,5/13/13,65,51,0
,,,,0
San Francisco,5/14/13,65,53,0
,,,,0
San Francisco,5/15/13,62,52,0
,,,,0
San Francisco,5/16/13,64,54,0
,,,,0
San Francisco,5/17/13,64,53,0
,,,,0
San Francisco,5/18/13,67,52,0
,,,,0
San Francisco,5/19/13,75,51,0
,,,,0
San Francisco,5/20/13,83,52,0
,,,,0
San Francisco,5/21/13,63,49,0
,,,,0
San Francisco,5/22/13,62,48,0
,,,,0
San Francisco,5/23/13,62,48,0
,,,,0
San Francisco,5/24/13,62,49,0
,,,,0
San Francisco,5/25/13,60,50,0
,,,,0
San Francisco,5/26/13,66,53,0
,,,,0
San Francisco,5/27/13,62,54,0.01
,,,,0
San Francisco,5/28/13,65,55,0
,,,,0
San Francisco,5/29/13,65,52,0
,,,,0
San Francisco,5/30/13,65,51,0
,,,,0
San Francisco,5/31/13,74,50,0
,,,,0
San Francisco,6/1/13,77,52,0
,,,,0
San Francisco,6/2/13,65,50,0
,,,,0
San Francisco,6/3/13,73,51,0
,,,,0
San Francisco,6/4/13,69,54,0
,,,,0
San Francisco,6/5/13,66,54,0
,,,,0
San Francisco,6/6/13,66,53,0
,,,,0
San Francisco,6/7/13,74,52,0
,,,,0
San Francisco,6/8/13,78,56,0
,,,,0
San Francisco,6/9/13,70,59,0
,,,,0
San Francisco,6/10/13,70,57,0
,,,,0
San Francisco,6/11/13,67,55,0
,,,,0
San Francisco,6/12/13,67,52,0
,,,,0
San Francisco,6/13/13,67,51,0
,,,,0
San Francisco,6/14/13,78,52,0
,,,,0
San Francisco,6/15/13,62,51,0
,,,,0
San Francisco,6/16/13,68,52,0
,,,,0
San Francisco,6/17/13,65,53,0
,,,,0
San Francisco,6/18/13,65,54,0
,,,,0
San Francisco,6/19/13,67,54,0
,,,,0
San Francisco,6/20/13,67,52,0
,,,,0
San Francisco,6/21/13,71,51,0
,,,,0
San Francisco,6/22/13,73,52,0
,,,,0
San Francisco,6/23/13,68,55,0
,,,,0
San Francisco,6/24/13,65,56,0.03
,,,,0
San Francisco,6/25/13,72,62,0.02
,,,,0
San Francisco,6/26/13,78,62,0
,,,,0
San Francisco,6/27/13,78,60,0
,,,,0
San Francisco,6/28/13,82,59,0
,,,,0
San Francisco,6/29/13,84,61,0
,,,,0
San Francisco,6/30/13,71,57,0
,,,,0
San Francisco,7/1/13,79,56,0
,,,,0
San Francisco,7/2/13,82,58,0
,,,,0
San Francisco,7/3/13,80,58,0
,,,,0
San Francisco,7/4/13,77,59,0
,,,,0
San Francisco,7/5/13,65,55,0
,,,,0
San Francisco,7/6/13,72,55,0
,,,,0
San Francisco,7/7/13,72,56,0
,,,,0
San Francisco,7/8/13,70,56,0
,,,,0
San Francisco,7/9/13,71,54,0
,,,,0
San Francisco,7/10/13,69,53,0
,,,,0
San Francisco,7/11/13,67,53,0
,,,,0
San Francisco,7/12/13,67,53,0
,,,,0
San Francisco,7/13/13,73,52,0
,,,,0
San Francisco,7/14/13,66,53,0
,,,,0
San Francisco,7/15/13,69,53,0
,,,,0
San Francisco,7/16/13,71,56,0
,,,,0
San Francisco,7/17/13,66,55,0
,,,,0
San Francisco,7/18/13,69,54,0
,,,,0
San Francisco,7/19/13,67,54,0
,,,,0
San Francisco,7/20/13,70,54,0
,,,,0
San Francisco,7/21/13,68,54,0
,,,,0
San Francisco,7/22/13,78,57,0
,,,,0
San Francisco,7/23/13,69,56,0
,,,,0
San Francisco,7/24/13,71,55,0
,,,,0
San Francisco,7/25/13,68,54,0
,,,,0
San Francisco,7/26/13,68,55,0
,,,,0
San Francisco,7/27/13,70,56,0
,,,,0
San Francisco,7/28/13,71,56,0
,,,,0
San Francisco,7/29/13,69,55,0
,,,,0
San Francisco,7/30/13,68,55,0
,,,,0
San Francisco,7/31/13,70,54,0
,,,,0
San Francisco,8/1/13,68,56,0
,,,,0
San Francisco,8/2/13,68,53,0
,,,,0
San Francisco,8/3/13,70,53,0
,,,,0
San Francisco,8/4/13,67,55,0
,,,,0
San Francisco,8/5/13,67,55,0
,,,,0
San Francisco,8/6/13,70,55,0
,,,,0
San Francisco,8/7/13,72,57,0
,,,,0
San Francisco,8/8/13,68,56,0
,,,,0
San Francisco,8/9/13,70,56,0
,,,,0
San Francisco,8/10/13,70,58,0
,,,,0
San Francisco,8/11/13,66,55,0
,,,,0
San Francisco,8/12/13,74,56,0
,,,,0
San Francisco,8/13/13,77,55,0
,,,,0
San Francisco,8/14/13,71,56,0
,,,,0
San Francisco,8/15/13,77,62,0
,,,,0
San Francisco,8/16/13,72,59,0
,,,,0
San Francisco,8/17/13,72,59,0
,,,,0
San Francisco,8/18/13,78,57,0
,,,,0
San Francisco,8/19/13,74,59,0
,,,,0
San Francisco,8/20/13,76,59,0
,,,,0
San Francisco,8/21/13,72,58,0
,,,,0
San Francisco,8/22/13,70,58,0
,,,,0
San Francisco,8/23/13,66,57,0
,,,,0
San Francisco,8/24/13,71,58,0
,,,,0
San Francisco,8/25/13,73,62,0
,,,,0
San Francisco,8/26/13,70,59,0
,,,,0
San Francisco,8/27/13,72,56,0
,,,,0
San Francisco,8/28/13,75,59,0
,,,,0
San Francisco,8/29/13,74,61,0
,,,,0
San Francisco,8/30/13,78,60,0
,,,,0
San Francisco,8/31/13,71,57,0
,,,,0
San Francisco,9/1/13,74,58,0
,,,,0
San Francisco,9/2/13,75,62,0
,,,,0
San Francisco,9/3/13,73,60,0
,,,,0
San Francisco,9/4/13,74,61,0
,,,,0
San Francisco,9/5/13,72,60,0
,,,,0
San Francisco,9/6/13,85,56,0
,,,,0
San Francisco,9/7/13,88,58,0
,,,,0
San Francisco,9/8/13,74,56,0
,,,,0
San Francisco,9/9/13,76,55,0
,,,,0
San Francisco,9/10/13,74,57,0
,,,,0
San Francisco,9/11/13,74,62,0
,,,,0
San Francisco,9/12/13,71,59,0
,,,,0
San Francisco,9/13/13,66,57,0
,,,,0
San Francisco,9/14/13,66,57,0
,,,,0
San Francisco,9/15/13,73,58,0
,,,,0
San Francisco,9/16/13,71,59,0
,,,,0
San Francisco,9/17/13,68,57,0
,,,,0
San Francisco,9/18/13,78,54,0
,,,,0
San Francisco,9/19/13,80,54,0
,,,,0
San Francisco,9/20/13,73,56,0
,,,,0
San Francisco,9/21/13,68,58,0.23
,,,,0
San Francisco,9/22/13,70,55,0
,,,,0
San Francisco,9/23/13,78,57,0
,,,,0
San Francisco,9/24/13,71,58,0
,,,,0
San Francisco,9/25/13,67,56,0
,,,,0
San Francisco,9/26/13,71,53,0
,,,,0
San Francisco,9/27/13,78,54,0
,,,,0
San Francisco,9/28/13,78,53,0
,,,,0
San Francisco,9/29/13,75,57,0
,,,,0
San Francisco,9/30/13,73,59,0
,,,,0
San Francisco,10/1/13,69,56,0
,,,,0
San Francisco,10/2/13,69,54,0
,,,,0
San Francisco,10/3/13,70,54,0
,,,,0
San Francisco,10/4/13,76,61,0
,,,,0
San Francisco,10/5/13,80,57,0
,,,,0
San Francisco,10/6/13,83,56,0
,,,,0
San Francisco,10/7/13,80,56,0
,,,,0
San Francisco,10/8/13,72,52,0
,,,,0
San Francisco,10/9/13,68,52,0
,,,,0
San Francisco,10/10/13,70,53,0
,,,,0
San Francisco,10/11/13,63,51,0
,,,,0
San Francisco,10/12/13,64,47,0
,,,,0
San Francisco,10/13/13,73,51,0
,,,,0
San Francisco,10/14/13,77,51,0
,,,,0
San Francisco,10/15/13,80,53,0
,,,,0
San Francisco,10/16/13,80,53,0
,,,,0
San Francisco,10/17/13,81,54,0
,,,,0
San Francisco,10/18/13,68,51,0
,,,,0
San Francisco,10/19/13,74,49,0
,,,,0
San Francisco,10/20/13,64,49,0
,,,,0
San Francisco,10/21/13,61,48,0
,,,,0
San Francisco,10/22/13,64,47,0
,,,,0
San Francisco,10/23/13,61,49,0
,,,,0
San Francisco,10/24/13,60,53,0
,,,,0
San Francisco,10/25/13,67,50,0
,,,,0
San Francisco,10/26/13,70,49,0
,,,,0
San Francisco,10/27/13,60,50,0
,,,,0
San Francisco,10/28/13,61,52,0
,,,,0
San Francisco,10/29/13,63,52,0
,,,,0
San Francisco,10/30/13,65,48,0
,,,,0
San Francisco,10/31/13,70,48,0
,,,,0
San Francisco,11/1/13,74,51,0
,,,,0
San Francisco,11/2/13,63,50,0
,,,,0
San Francisco,11/3/13,63,47,0
,,,,0
San Francisco,11/4/13,67,44,0
,,,,0
San Francisco,11/5/13,71,50,0
,,,,0
San Francisco,11/6/13,70,51,0
,,,,0
San Francisco,11/7/13,71,56,0
,,,,0
San Francisco,11/8/13,70,50,0
,,,,0
San Francisco,11/9/13,66,48,0
,,,,0
San Francisco,11/10/13,64,51,0
,,,,0
San Francisco,11/11/13,62,54,0
,,,,0
San Francisco,11/12/13,70,57,0
,,,,0
San Francisco,11/13/13,68,52,0
,,,,0
San Francisco,11/14/13,61,51,0
,,,,0
San Francisco,11/15/13,65,50,0
,,,,0
San Francisco,11/16/13,62,49,0
,,,,0
San Francisco,11/17/13,63,49,0
,,,,0
San Francisco,11/18/13,60,46,0
,,,,0
San Francisco,11/19/13,61,54,0.28
,,,,0
San Francisco,11/20/13,59,51,0.63
,,,,0
San Francisco,11/21/13,62,50,0
,,,,0
San Francisco,11/22/13,69,57,0
,,,,0
